image_name,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
BP_W_S_2_jpg.rf.9b0a270d3e432353e0395397d4b0fdab.jpg,0.7700579166412354,0.529453456401825,-0.07331184297800064,0.9968829154968262,0.7851366996765137,0.5170098543167114,-0.06258663535118103,0.9939517378807068,0.7854867577552795,0.5134022235870361,-0.06262221932411194,0.9934078454971313,0.785685122013092,0.5097856521606445,-0.06267647445201874,0.9951168298721313,0.7858425974845886,0.5181644558906555,-0.10888539254665375,0.9952619075775146,0.786626935005188,0.515503466129303,-0.10885637998580933,0.99598228931427,0.7873108386993408,0.5128033757209778,-0.1088457852602005,0.996482253074646,0.775301992893219,0.48031431436538696,0.011662806384265423,0.9931640028953552,0.7779565453529358,0.4835575222969055,-0.19736024737358093,0.9959025979042053,0.7536139488220215,0.521059513092041,-0.037813711911439896,0.9949643611907959,0.7538984417915344,0.5210118889808655,-0.09829307347536087,0.995275616645813,0.6756387948989868,0.4530491828918457,0.14312249422073364,0.9958141446113586,0.6836850047111511,0.47114044427871704,-0.2667701542377472,0.9993854761123657,0.6864973902702332,0.5947394371032715,0.1681097149848938,0.20084354281425476,0.6974767446517944,0.6567941308021545,-0.3058765232563019,0.987423837184906,0.7747382521629333,0.6214811205863953,0.08834601938724518,0.4050614833831787,0.7981613874435425,0.6637405157089233,-0.21702122688293457,0.9871468544006348,0.798559308052063,0.623831570148468,0.08058096468448639,0.42582982778549194,0.8328345417976379,0.6739944219589233,-0.251285582780838,0.9805106520652771,0.8059587478637695,0.6271675825119019,0.07314255833625793,0.41434046626091003,0.8280326128005981,0.6558830738067627,-0.22393286228179932,0.9781258702278137,0.7962658405303955,0.6262591481208801,0.08077061921358109,0.39977481961250305,0.814517617225647,0.6505943536758423,-0.20524558424949646,0.9642805457115173,0.45389682054519653,0.5603114366531372,0.13084541261196136,0.9933688044548035,0.45211777091026306,0.6006640791893005,-0.1308300942182541,0.9965325593948364,0.29017847776412964,0.5986705422401428,0.25566336512565613,0.34699591994285583,0.2652120292186737,0.6222111582756042,-0.0692405253648758,0.8879093527793884,0.13301917910575867,0.5584450960159302,0.4051177501678467,0.5428242087364197,0.08445471525192261,0.5814307928085327,-0.004796249326318502,0.934718132019043,0.10006760060787201,0.5443653464317322,0.41845861077308655,0.6853067874908447,0.05290759354829788,0.5582459568977356,-8.664411143399775e-05,0.9503879547119141,0.128604918718338,0.6337733864784241,0.4001995027065277,0.6815439462661743,0.0856773853302002,0.6713111400604248,-0.05244087427854538,0.9080094695091248
GP_B_S_9_jpg.rf.667dd0d69513ea8e7d32f711b9f60658.jpg,0.41536766290664673,0.6846939921379089,-0.03126043081283569,0.9935032725334167,0.42412805557250977,0.6806983947753906,-0.04702845215797424,0.9976609945297241,0.4246668219566345,0.6795467734336853,-0.046994440257549286,0.9968652129173279,0.4251628816127777,0.6784159541130066,-0.047049570828676224,0.9967483282089233,0.42203813791275024,0.6829806566238403,-0.04667256399989128,0.9977343082427979,0.4211852550506592,0.6834404468536377,-0.04666968807578087,0.9974879026412964,0.42034658789634705,0.6839900016784668,-0.046693868935108185,0.9978089928627014,0.420840322971344,0.6741920113563538,-0.07097700983285904,0.9988056421279907,0.4138743281364441,0.682277500629425,-0.07060083746910095,0.9992226362228394,0.4079517424106598,0.6828896403312683,-0.03226374089717865,0.9930881857872009,0.40563660860061646,0.6853206753730774,-0.03253267705440521,0.9936262369155884,0.39047881960868835,0.6611533761024475,-0.07933269441127777,0.9997790455818176,0.3808208405971527,0.7082979679107666,-0.03202923387289047,0.9984669089317322,0.4185548424720764,0.6601340770721436,-0.05185309797525406,0.2672826647758484,0.41341790556907654,0.7380642294883728,-0.09760154038667679,0.7977467775344849,0.43637046217918396,0.6652640104293823,-0.027623051777482033,0.12119889259338379,0.43190544843673706,0.7486392855644226,-0.19753006100654602,0.7816251516342163,0.4435359537601471,0.661995530128479,-0.04559566453099251,0.15422014892101288,0.43443936109542847,0.7522810697555542,-0.23049907386302948,0.7976120710372925,0.4417128562927246,0.6678815484046936,-0.051040422171354294,0.16127340495586395,0.4373585283756256,0.7531771063804626,-0.22873327136039734,0.7976866960525513,0.43667882680892944,0.6699473857879639,-0.02974730357527733,0.16811449825763702,0.43527787923812866,0.7507576942443848,-0.19965043663978577,0.7496640086174011,0.23079641163349152,0.6951812505722046,-0.06089764088392258,0.9999986886978149,0.24263545870780945,0.7273648381233215,0.060545891523361206,0.9999693632125854,0.13886339962482452,0.6371185779571533,-0.07561615109443665,0.9979451298713684,0.25482577085494995,0.7296931147575378,0.19842477142810822,0.10044998675584793,0.03582969680428505,0.7034424543380737,-0.026955509558320045,0.9288626909255981,0.28891921043395996,0.7820917367935181,0.4059482514858246,0.10068625956773758,0.030205581337213516,0.7243683934211731,-0.01741706021130085,0.9182732701301575,0.29536810517311096,0.7907682061195374,0.42738762497901917,0.17402015626430511,-0.005584698636084795,0.6944085359573364,-0.01697739027440548,0.8384400010108948,0.29908818006515503,0.7901556491851807,0.4559798240661621,0.14918434619903564
fc8cc5c0-9b35-4d16-8286-4bce69a510a5_jpg.rf.831560a5a14939a408b17ae6be5cda1e.jpg,0.1484961062669754,0.34444716572761536,-0.38111263513565063,0.9999973773956299,0.15308032929897308,0.3156474530696869,-0.3937543034553528,0.9999972581863403,0.1596391797065735,0.31328636407852173,-0.39379048347473145,0.9999973773956299,0.1665450781583786,0.31039461493492126,-0.39391669631004333,0.9999964237213135,0.14156590402126312,0.31880295276641846,-0.3552906811237335,0.9999953508377075,0.14012771844863892,0.3185051381587982,-0.3553323745727539,0.9999955892562866,0.13904017210006714,0.31801027059555054,-0.35513749718666077,0.9999955892562866,0.19417519867420197,0.3047148585319519,-0.3650531768798828,0.9999963045120239,0.16748076677322388,0.31114983558654785,-0.20343279838562012,0.999996542930603,0.17602692544460297,0.3593752086162567,-0.3638746440410614,0.9999898672103882,0.16388578712940216,0.36295878887176514,-0.3174201548099518,0.9999924898147583,0.313321590423584,0.44838061928749084,-0.42421358823776245,0.9999011754989624,0.27450427412986755,0.38080620765686035,0.013725151307880878,0.999817430973053,0.3581015169620514,0.6658024787902832,-0.3433523178100586,0.9970754384994507,0.3290395736694336,0.4991687834262848,0.0779159739613533,0.3024997413158417,0.2292296141386032,0.6270334720611572,-0.13004393875598907,0.9874187111854553,0.2561279237270355,0.5355955362319946,0.04218567535281181,0.3806309998035431,0.1912260353565216,0.6292102336883545,-0.14570854604244232,0.9730039834976196,0.21639566123485565,0.5445342659950256,0.039691533893346786,0.36381691694259644,0.19393198192119598,0.5947650671005249,-0.1349518597126007,0.9734259247779846,0.21449598670005798,0.545549750328064,0.02684963308274746,0.36852240562438965,0.20926924049854279,0.5895960927009583,-0.1192607656121254,0.9676375985145569,0.23131541907787323,0.5456075072288513,0.03382543474435806,0.37633541226387024,0.5723072290420532,0.5774961709976196,-0.12329228222370148,0.9996908903121948,0.5537590384483337,0.5124866366386414,0.12318457663059235,0.999416708946228,0.7880688309669495,0.6180338263511658,0.02513003721833229,0.9767813682556152,0.7500098943710327,0.560244619846344,0.29210713505744934,0.7571606636047363,0.9564882516860962,0.592613697052002,0.1475541591644287,0.9602691531181335,0.9022859334945679,0.5407662987709045,0.453571617603302,0.7781566977500916,0.9760032892227173,0.5720582604408264,0.1625450700521469,0.9594384431838989,0.9356600046157837,0.5250120162963867,0.47278332710266113,0.8005220890045166,0.9595262408256531,0.639420211315155,0.14875496923923492,0.943343460559845,0.9220179319381714,0.6069982647895813,0.506611704826355,0.8374715447425842
BP_W_T_1_jpg.rf.0377e02a8f6998741203a0b0afd468dc.jpg,0.8063128590583801,0.5594717264175415,0.8177410364151001,0.8757321238517761,0.8062137365341187,0.5772553086280823,0.786221444606781,0.8679343461990356,0.805932879447937,0.5696063041687012,0.7860730290412903,0.873936116695404,0.8053972125053406,0.5618858337402344,0.786130964756012,0.8127480149269104,0.8150042295455933,0.5538511872291565,0.7910695672035217,0.8982579112052917,0.8161172866821289,0.555573046207428,0.7909910678863525,0.9224923849105835,0.8188458681106567,0.5580382347106934,0.7901805639266968,0.9084510803222656,0.7995343804359436,0.5466265678405762,0.5956159234046936,0.8428604006767273,0.8066568374633789,0.6167372465133667,0.613644003868103,0.9156988263130188,0.7841920852661133,0.5785461068153381,0.7397741675376892,0.8717697858810425,0.788523256778717,0.5689031481742859,0.7456694841384888,0.9044189453125,0.7368912696838379,0.4796084463596344,0.3818518817424774,0.9949001669883728,0.7797058820724487,0.6796074509620667,0.31239303946495056,0.9997226595878601,0.7411765456199646,0.5473126769065857,0.3033670485019684,0.4246569573879242,0.7793197631835938,0.8027022480964661,0.08577680587768555,0.8742139935493469,0.7500027418136597,0.6959056258201599,0.25996533036231995,0.24569186568260193,0.7706786394119263,0.7768332958221436,-0.03800217807292938,0.40365809202194214,0.7560477256774902,0.726567268371582,0.26441895961761475,0.2622685432434082,0.7781924605369568,0.7792346477508545,-0.004206450656056404,0.33683329820632935,0.759255051612854,0.738635778427124,0.29403242468833923,0.2763217091560364,0.769321858882904,0.7620711922645569,-0.006793004460632801,0.3209918439388275,0.7546764612197876,0.7272758483886719,0.2725408375263214,0.27668824791908264,0.7633642554283142,0.7636889219284058,-0.037284377962350845,0.3375738561153412,0.47042813897132874,0.5005722045898438,0.06771839410066605,0.9994667172431946,0.4863199293613434,0.6297693252563477,-0.06976257264614105,0.9998214840888977,0.4763072431087494,0.5071725249290466,0.5293799638748169,0.05328569933772087,0.4043712019920349,0.6320231556892395,0.18102030456066132,0.7348713874816895,0.4211062788963318,0.6797902584075928,-0.2936451733112335,0.10520697385072708,0.2596554458141327,0.7359207272529602,-0.7748462557792664,0.7413005828857422,0.38530024886131287,0.7115762829780579,-0.38458874821662903,0.406630277633667,0.21975234150886536,0.7236304879188538,-0.8687537908554077,0.9368773698806763,0.4301113486289978,0.7492755651473999,-0.3642609119415283,0.12571173906326294,0.22207167744636536,0.8337360620498657,-0.907694935798645,0.5689375996589661
GP_W_T_2_jpg.rf.ea64e444c622d50b9e2c5a0e11240fdc.jpg,0.23323580622673035,0.6247206330299377,0.06961601972579956,0.9999146461486816,0.2156602442264557,0.6073998808860779,0.04887164756655693,0.9999481439590454,0.21486273407936096,0.6032326817512512,0.04888792708516121,0.9999401569366455,0.21420159935951233,0.5986635684967041,0.04881197214126587,0.9999626874923706,0.21710114181041718,0.6108455657958984,0.09448263794183731,0.9999299049377441,0.2173948585987091,0.6094464063644409,0.09457457810640335,0.9998815059661865,0.21757575869560242,0.607498824596405,0.09456087648868561,0.9999281167984009,0.22528791427612305,0.5759451389312744,0.014957385137677193,0.9998466968536377,0.22542187571525574,0.583156168460846,0.2162153422832489,0.9997861981391907,0.24789580702781677,0.6195069551467896,0.0626516118645668,0.9990021586418152,0.25085094571113586,0.6245117783546448,0.12124411761760712,0.9991815686225891,0.29065945744514465,0.581440806388855,-0.11924539506435394,0.9995403289794922,0.3323071300983429,0.5526638031005859,0.38434281945228577,0.9946098327636719,0.2856156826019287,0.7648148536682129,-0.13463151454925537,0.9866735935211182,0.32871466875076294,0.7067561149597168,0.44888490438461304,0.4916061460971832,0.18188028037548065,0.7345477342605591,0.07013998925685883,0.8972775936126709,0.24468126893043518,0.7320281863212585,0.4166460633277893,0.2830475866794586,0.15644681453704834,0.7366400361061096,0.056204117834568024,0.8283096551895142,0.21192891895771027,0.7245884537696838,0.44206833839416504,0.20332396030426025,0.16130267083644867,0.7197374105453491,0.07225483655929565,0.806334376335144,0.2045365571975708,0.7204112410545349,0.4392504096031189,0.20032864809036255,0.17217613756656647,0.7170648574829102,0.0810818001627922,0.7812384963035583,0.21664145588874817,0.723550021648407,0.41299906373023987,0.20723550021648407,0.5144569277763367,0.5673354268074036,-0.15445302426815033,0.9996274709701538,0.5247257947921753,0.5524786710739136,0.15424099564552307,0.999037504196167,0.6663298606872559,0.644030749797821,-0.1980469971895218,0.8582798838615417,0.6694322824478149,0.6299490332603455,0.16365596652030945,0.21269893646240234,0.8529292941093445,0.6921243667602539,-0.20645317435264587,0.8387905359268188,0.8407999277114868,0.6774767637252808,0.15834538638591766,0.3637388050556183,0.8912408947944641,0.684846043586731,-0.20715133845806122,0.853979229927063,0.8775218725204468,0.6684874296188354,0.15839172899723053,0.5231873989105225,0.8553560972213745,0.7697853446006775,-0.2607688903808594,0.8102772235870361,0.843476414680481,0.7488999366760254,0.11711470782756805,0.4880123436450958
GP_W_S_8_jpg.rf.6ffe50c2dc743c24a491179bb757dd56.jpg,0.8433129191398621,0.47755321860313416,-0.5054147839546204,0.9887740612030029,0.8593407869338989,0.4426882863044739,-0.4843142628669739,0.9814768433570862,0.8602625727653503,0.4393010139465332,-0.48455947637557983,0.9827714562416077,0.8608495593070984,0.4351575970649719,-0.48491722345352173,0.9913973808288574,0.8515706062316895,0.44106870889663696,-0.5479511618614197,0.9829968214035034,0.847296416759491,0.4368099570274353,-0.5481119751930237,0.985821545124054,0.8426874876022339,0.4318343997001648,-0.5481640100479126,0.9869850277900696,0.8246535062789917,0.41020187735557556,-0.3490067422389984,0.983069896697998,0.8108149766921997,0.40931767225265503,-0.630640983581543,0.9648773670196533,0.8240066766738892,0.4867854714393616,-0.4454440176486969,0.9819051027297974,0.8161803483963013,0.48321861028671265,-0.5270292162895203,0.974097728729248,0.7381892204284668,0.43803030252456665,-0.19883857667446136,0.9933783411979675,0.6474375128746033,0.4446620047092438,-0.638461172580719,0.9867609739303589,0.7042006850242615,0.6135146021842957,-0.1309584081172943,0.30283915996551514,0.5952666401863098,0.6518580913543701,-0.6762519478797913,0.9641396403312683,0.7621685266494751,0.7255391478538513,-0.2722829282283783,0.6816660165786743,0.75520259141922,0.7644468545913696,-0.6895678639411926,0.9844025373458862,0.8003960847854614,0.7204902768135071,-0.31117382645606995,0.6432347297668457,0.8002266883850098,0.7728610634803772,-0.7967690229415894,0.9759783148765564,0.8019668459892273,0.7192197442054749,-0.3695153594017029,0.6607657074928284,0.804266095161438,0.74741131067276,-0.7545377612113953,0.9721116423606873,0.7837357521057129,0.716965913772583,-0.3022763431072235,0.6704939007759094,0.7842455506324768,0.7454522848129272,-0.6807128190994263,0.9455515146255493,0.47451215982437134,0.5283049941062927,0.1311418116092682,0.9837068319320679,0.41482171416282654,0.5117860436439514,-0.1307184249162674,0.9902247786521912,0.3026333749294281,0.5857933163642883,0.4320976138114929,0.028075512498617172,0.2712501585483551,0.5702863335609436,0.18498921394348145,0.567795991897583,0.13214163482189178,0.5692875385284424,0.7931430339813232,0.0708567202091217,0.11525197327136993,0.5816987752914429,0.5397316813468933,0.6506564021110535,0.11927030235528946,0.5432877540588379,0.8322879076004028,0.13979175686836243,0.08390389382839203,0.5572819113731384,0.5728237628936768,0.6619315147399902,0.13275647163391113,0.6512969732284546,0.7874060273170471,0.4039716124534607,0.10909446328878403,0.6716924905776978,0.4994409680366516,0.6885657906532288
BP_W_S_5_jpg.rf.4cbb3fabd0e9b7ee413407d1d1e3968d.jpg,0.33288857340812683,0.8071373701095581,-0.4575042128562927,0.9197899103164673,0.34661489725112915,0.7927648425102234,-0.46371597051620483,0.9476027488708496,0.3521746098995209,0.7941111326217651,-0.46380290389060974,0.9504734873771667,0.3576756715774536,0.7954940795898438,-0.46402794122695923,0.957114040851593,0.3331553637981415,0.7883791923522949,-0.4617394506931305,0.942956805229187,0.328653484582901,0.7862889766693115,-0.4618808627128601,0.935997724533081,0.32412511110305786,0.7842365503311157,-0.46202459931373596,0.9434412717819214,0.36757880449295044,0.798328697681427,-0.401193767786026,0.9731652736663818,0.32189902663230896,0.7829213738441467,-0.38905397057533264,0.9667442440986633,0.3408229351043701,0.8199480772018433,-0.4238489270210266,0.9335081577301025,0.32321932911872864,0.814031720161438,-0.4208284914493561,0.9103654623031616,0.3972874581813812,0.8605333566665649,-0.30522385239601135,0.9780694246292114,0.28237611055374146,0.8165313601493835,-0.2791692912578583,0.9657953977584839,0.4181322455406189,0.9292746782302856,-0.23596057295799255,0.6738733053207397,0.2604706287384033,0.8762960433959961,-0.09900633245706558,0.29036954045295715,0.3837570548057556,0.9323932528495789,-0.19651299715042114,0.3462873101234436,0.2590665817260742,0.8840829133987427,0.002691280795261264,0.4578489661216736,0.37965187430381775,0.9343937635421753,-0.19946223497390747,0.293669193983078,0.2585873603820801,0.8847586512565613,0.007957636378705502,0.47293058037757874,0.37593966722488403,0.9230018854141235,-0.19650748372077942,0.32231512665748596,0.2586119771003723,0.8772028684616089,-0.003251368645578623,0.5204194188117981,0.37379181385040283,0.9201042056083679,-0.19275909662246704,0.2968143820762634,0.26252877712249756,0.8786576986312866,0.0012553510023280978,0.46189701557159424,0.3163791596889496,0.9860333204269409,-0.03536529839038849,0.8347858786582947,0.26006537675857544,0.9603042602539062,0.035420965403318405,0.7152180671691895,0.30246832966804504,1.024990439414978,0.2057165652513504,0.16951368749141693,0.24322012066841125,1.0031166076660156,0.2776344120502472,0.06445416063070297,0.28405770659446716,1.062273621559143,0.49585819244384766,0.12549446523189545,0.25708866119384766,1.0495857000350952,0.5487237572669983,0.059815771877765656,0.28828513622283936,1.0644803047180176,0.5250370502471924,0.137234628200531,0.268534392118454,1.054302453994751,0.5776124000549316,0.08254414051771164,0.26249563694000244,1.0907604694366455,0.48230376839637756,0.09772443771362305,0.22715751826763153,1.076659083366394,0.5383297204971313,0.07470650225877762
fc8cc5c0-9b35-4d16-8286-4bce69a510a5_jpg.rf.758a2b318008635fd9071d1a346e996a.jpg,0.5553105473518372,0.814379870891571,-0.4021488130092621,0.9900928139686584,0.5689703226089478,0.8002711534500122,-0.3653338849544525,0.9907902479171753,0.57210773229599,0.8040922284126282,-0.3655756413936615,0.985430121421814,0.575421154499054,0.8079348802566528,-0.3659135401248932,0.987441897392273,0.5555842518806458,0.7835638523101807,-0.3932691812515259,0.9951534271240234,0.5482895970344543,0.7753172516822815,-0.3933061957359314,0.9944573640823364,0.5414495468139648,0.7682212591171265,-0.3932960033416748,0.9954593777656555,0.564498782157898,0.8001276850700378,-0.16909931600093842,0.9884254932403564,0.5198116302490234,0.7528036832809448,-0.28453728556632996,0.9956320524215698,0.539628803730011,0.8327425718307495,-0.3235092759132385,0.9266323447227478,0.5255768895149231,0.8143161535263062,-0.3562556505203247,0.9252458214759827,0.4852355122566223,0.8001099824905396,0.08131921291351318,0.9222319722175598,0.440185010433197,0.8211175203323364,-0.3719591498374939,0.969832718372345,0.49201831221580505,0.8693777322769165,0.2011088877916336,0.024799769744277,0.4543752670288086,0.9985412359237671,-0.38016942143440247,0.9217666983604431,0.4850572645664215,0.8661391139030457,0.18575988709926605,0.008722847327589989,0.5087720155715942,1.0696799755096436,-0.20573267340660095,0.46378883719444275,0.4832238256931305,0.8626879453659058,0.18462581932544708,0.011695964261889458,0.5213942527770996,1.0994154214859009,-0.23385830223560333,0.33881843090057373,0.5109691023826599,0.8573621511459351,0.1774480640888214,0.011720284819602966,0.5350258350372314,1.0776536464691162,-0.2247166633605957,0.3460727035999298,0.48578715324401855,0.8678847551345825,0.17750316858291626,0.013360477052628994,0.5258147716522217,1.0644108057022095,-0.20117704570293427,0.3198598623275757,0.21953268349170685,0.8846937417984009,0.156952902674675,0.6980401277542114,0.19208970665931702,0.8728131055831909,-0.15682388842105865,0.7883887887001038,0.18456485867500305,1.0393508672714233,0.1841382384300232,0.1271788775920868,0.14094185829162598,1.0063774585723877,-0.22514314949512482,0.47796058654785156,0.0839746966958046,1.0230305194854736,0.42461687326431274,0.02386588416993618,0.03214164823293686,1.0165947675704956,0.05642480403184891,0.10190300643444061,0.06837587803602219,1.0097250938415527,0.44909897446632385,0.035862743854522705,0.012538114562630653,0.9921148419380188,0.09002772718667984,0.1887020617723465,0.06398831307888031,1.0594675540924072,0.47319334745407104,0.027811244130134583,0.016780437901616096,1.0983656644821167,0.09542708098888397,0.09187059849500656
GP_B_S_8_jpg.rf.f6667a51b84cd77506d5ad0ae9b1bf30.jpg,0.74929279088974,0.7990658283233643,-0.2102525532245636,0.9903292655944824,0.7623728513717651,0.788526713848114,-0.20579299330711365,0.9875454306602478,0.7615376114845276,0.7875847816467285,-0.20582811534404755,0.9851550459861755,0.7602129578590393,0.7868680953979492,-0.20598086714744568,0.9912492036819458,0.7636410593986511,0.7892911434173584,-0.24262401461601257,0.9893321990966797,0.7623072266578674,0.7882720232009888,-0.24266317486763,0.9872545599937439,0.7585951685905457,0.7863342761993408,-0.24276645481586456,0.9924288392066956,0.7416020035743713,0.7722763419151306,-0.14059758186340332,0.9886689782142639,0.7504851222038269,0.7709256410598755,-0.30810096859931946,0.9816439747810364,0.7390508055686951,0.7951121926307678,-0.17756815254688263,0.9801124334335327,0.7384800314903259,0.794799268245697,-0.22672215104103088,0.9810612201690674,0.7117481231689453,0.741305410861969,-0.019192421808838844,0.9904370903968811,0.6896921396255493,0.7894020676612854,-0.34559282660484314,0.9989326596260071,0.6808364391326904,0.7819793820381165,0.0897441878914833,0.06511949002742767,0.6791214942932129,0.8834162950515747,-0.3964710831642151,0.9718486666679382,0.66917884349823,0.8338602185249329,0.0707843005657196,0.0917121097445488,0.6797206401824951,0.986841082572937,-0.3609062433242798,0.9606828689575195,0.674893319606781,0.8407591581344604,0.0745166689157486,0.12126387655735016,0.6767643690109253,1.0235856771469116,-0.41106802225112915,0.9449241161346436,0.6771371960639954,0.8450771570205688,0.03634639084339142,0.12409406900405884,0.686420738697052,1.016550064086914,-0.3930172324180603,0.9410449266433716,0.6712692975997925,0.8444720506668091,0.05518287420272827,0.13296493887901306,0.68115234375,1.00579035282135,-0.35575124621391296,0.9041103720664978,0.5700126886367798,0.6716198921203613,0.11045308411121368,0.9863508343696594,0.5427883267402649,0.6837831735610962,-0.11048524081707001,0.9932585954666138,0.519099771976471,0.76112300157547,0.21097978949546814,0.05196627974510193,0.4618993401527405,0.7450060844421387,-0.06371010839939117,0.6544130444526672,0.4461161494255066,0.7634007334709167,0.37581300735473633,0.052719615399837494,0.4047994613647461,0.6926410794258118,0.09507420659065247,0.4857465624809265,0.43582630157470703,0.7556574940681458,0.3935631513595581,0.10290195047855377,0.40073060989379883,0.6701495051383972,0.11261464655399323,0.5232658386230469,0.4324226975440979,0.7973417043685913,0.39470353722572327,0.11029944568872452,0.3905908465385437,0.7301241755485535,0.08327247202396393,0.4430500268936157
GP_W_T_2_jpg.rf.f7c4f607ef637e9093a10188e4283620.jpg,0.060074009001255035,0.3202751874923706,0.2904896140098572,0.9999760389328003,0.044073957949876785,0.30430442094802856,0.282539963722229,0.9999867677688599,0.04306303709745407,0.2997775971889496,0.2825649380683899,0.9999862909317017,0.042184583842754364,0.29490572214126587,0.2824646234512329,0.9999920129776001,0.047546252608299255,0.3097459375858307,0.3173345625400543,0.9999818801879883,0.04878911003470421,0.30932971835136414,0.3173983097076416,0.9999721050262451,0.04986502602696419,0.308533638715744,0.317286878824234,0.9999834299087524,0.05281999707221985,0.2759448289871216,0.2517184019088745,0.999977707862854,0.056575071066617966,0.2878163158893585,0.4047118127346039,0.9999796152114868,0.07360199838876724,0.31376931071281433,0.2755534052848816,0.9998335838317871,0.07816759496927261,0.32073134183883667,0.32008489966392517,0.999893069267273,0.11099795252084732,0.2783125936985016,0.08743413537740707,0.999895453453064,0.1520712524652481,0.2708691656589508,0.47564777731895447,0.9990173578262329,0.11334510147571564,0.4537748396396637,0.14365236461162567,0.9858470559120178,0.1715051829814911,0.37633460760116577,0.5517645478248596,0.39852845668792725,0.05994998663663864,0.4184747636318207,0.45619073510169983,0.3781113624572754,0.10677915811538696,0.37349849939346313,0.6233813166618347,0.07201025635004044,0.03671521693468094,0.410652220249176,0.4666776657104492,0.2592221796512604,0.08727622777223587,0.3679475486278534,0.6335850358009338,0.05136556923389435,0.047667089849710464,0.3958905339241028,0.4517240524291992,0.2422281801700592,0.08574528992176056,0.3591770529747009,0.6508532166481018,0.04906202107667923,0.058557916432619095,0.3937520980834961,0.45757198333740234,0.2797914147377014,0.09210946410894394,0.35843712091445923,0.627538800239563,0.058650799095630646,0.318564772605896,0.2646487057209015,-0.10717569291591644,0.999897837638855,0.3415698707103729,0.26107335090637207,0.10683096945285797,0.999832034111023,0.47777658700942993,0.3726399540901184,-0.1750333458185196,0.8130831122398376,0.44678181409835815,0.33998674154281616,0.02915951982140541,0.2531750500202179,0.6371955275535583,0.38289594650268555,-0.29417186975479126,0.49447324872016907,0.632962167263031,0.36668285727500916,-0.12261549383401871,0.21020306646823883,0.6713409423828125,0.36797478795051575,-0.3079812526702881,0.6560636758804321,0.6725212931632996,0.3566323518753052,-0.14403854310512543,0.42296624183654785,0.6576718688011169,0.43384209275245667,-0.3434368371963501,0.48154547810554504,0.6624130010604858,0.422543466091156,-0.191500723361969,0.31887319684028625
